"latitude","longitude","price","rating"
41.3910040396141,2.14916831530314,"€€",4.5
41.3852501,2.1804199,"€€",3.5
41.37957,2.17901,"€€",4.5
41.4001645,2.1569176,"€€",4
41.3876383576902,2.17102289199829,"€€",4.5
41.38198,2.17889,"€€€",4.5
41.3776016235352,2.1713650226593,"€",4.5
41.39981,2.16133,"€",4.5
41.4112165009073,2.17436671590576,"€€",4.5
41.38103,2.18045,"€",4
41.38576,2.18518,"€",5
41.404837,2.1541796,"€",4.5
41.3977478058507,2.16082412749529,"€€",4
41.3931885,2.1737199,"€",4
41.39090036676,2.13529619785674,"€€",4
41.40219,2.16237,"€€",4.5
41.38092,2.1803499,"€",4
41.3727881,2.1676306,"€€",5
41.40094,2.15777,"€€",4.5
41.3761962,2.1388547,"€",4
41.3841046,2.1803707,"€",5
41.3869286,2.1568999,"€€",4.5
41.3839037561802,2.16905669140501,"€",4
41.38082,2.18892,"€€",3.5
41.3843974,2.1839428,"€€€",4
41.3876759,2.1804953,"€€",3.5
41.3966,2.15223,"€€",3.5
41.39612,2.16088,"€€€€",3.5
41.38311,2.17047,"€€",3.5
41.391963335084,2.1552460061907,"€€",3.5
41.390424,2.154544,"€€",4.5
41.38249,2.17399,"€",3.5
41.385108,2.167948,"€€",4
41.3979206309479,2.15459554780303,"€€",4.5
41.39627,2.174693,"€",5
41.39141378,2.15758551,"€€",4
41.38391,2.17751,"€€",4
41.384643,2.146399,"€€",4
41.3791695,2.1744201,"€",4
41.39387,2.16328,"€€€",5
41.416070505985,2.13187846371958,"€€",4
41.3924499,2.15593,"€€",3.5
41.4032516,2.2025199,"€€",5
41.38459,2.18354,"€€",3.5
41.3842625938851,2.18415479982044,"€€€",4
41.3861199,2.1676588,"€",3.5
41.3926991890736,2.15862102806568,"€€",5
41.3828629015508,2.16544517486875,"€",3.5
41.3883897,2.1356047,"€",4.5
41.3998696,2.1583565,"€€",4
41.38302,2.1706,"€",4
41.3876791,2.173586,"€€",4
41.3793603350009,2.19003583142139,"€€",4
41.3727303,2.16781,"€€",5
41.3813699,2.14149,"€€",4
41.4020730113692,2.17526212334633,"€€€",4.5
41.38018794,2.18039185,"€€",4
41.3742409,2.1545601,"€€€",4.5
41.3818951,2.1787996,"€€",3.5
41.4057283,2.1588659,"€",4.5
41.3857876134792,2.18261656109149,"€€",4
41.3849275,2.1676452,"€",3.5
41.3841412,2.17122,"€€",3
41.38979,2.1638099,"€",4.5
41.38341,2.1831999,"€€",4
41.4020185,2.1572424,"€€",4
41.4059,2.13924,"€€",4.5
41.3806059995413,2.17299260667594,"€€",3.5
41.38946879,2.17084908,"€",4.5
41.3796,2.19128,"€€",4
41.37627,2.1390699,"€",4.5
41.375233,2.15357,"€€€",4
41.3795,2.19114,"€",4
41.40243,2.16928,"€€",5
41.38834,2.17013,"€€",3
41.3792344,2.1593216,"€€",4.5
41.37856,2.1677,"€",4
41.3944062504411,2.15373303741217,"€€€",4
41.3879806102011,2.17686245628352,"€€",4.5
41.39495,2.15291,"€€",4
41.394133,2.1652898,"€",4.5
41.38411,2.1698,"€€",4
41.39089,2.1581,"€€",4.5
41.38922,2.14024,"€€€",4
41.3730880723,2.18793043912,"€€€€",3.5
41.38356,2.18125,"€€",4
41.38364,2.18019,"€",4
41.4074290982099,2.17421269287329,"€",4
41.38476,2.17668,"€€",3
41.381015,2.175328,"€",4.5
41.38214,2.17216,"€€",4
41.385168,2.151371,"€€",3.5
41.3855099,2.17766,"€€",4
41.3868382,2.1809096,"€",4
41.38556,2.17853,"€€",4.5
41.396906,2.172456,"€",4
41.3903313,2.16767,"€€",2.5
41.37813,2.17046,"€",3.5
41.3870414164802,2.13028597462159,"€€",4.5
41.39873,2.178,"€€€",4
41.3898201,2.1715,"€",4
41.4002150039363,2.16669481247663,"€€€",4.5
41.386219,2.1828599,"€€€",4
41.3867683,2.18242,"€€",4
41.38635,2.16671,"€€",4
41.37826,2.15901,"€€",5
41.37522,2.1704,"€€",3.5
41.3759821,2.1500524,"€€",3.5
41.3724599,2.16308,"€€",4.5
41.3990593,2.1884501,"€",4.5
41.3870832017617,2.16840606182814,"€€",3.5
41.383831,2.1714399,"€€",3.5
41.38753,2.17384,"€€",3.5
41.38776,2.17599,"€€",4
41.3984905400589,2.17552353255517,"€",4.5
41.37727,2.1892,"€",4
41.4037759389758,2.19865221564047,"€€€€",5
41.3824121,2.1718821,"€€",3.5
41.39159,2.1729599,"€€",4
41.38852,2.15761,"€€",3.5
41.3863194801768,2.17533338346288,"€€",3.5
41.378936,2.188365,"€€€",3.5
41.3962097,2.16134,"€€",4
41.39607,2.16517,"€€",4
41.39862,2.16454,"€€",4
41.38535,2.18305,"€",4
41.3919877,2.152169,"€€€",4.5
41.39041,2.15819,"€€",4
41.3816599,2.17101,"€",3.5
41.37229,2.16314,"€€€",4.5
41.39799,2.15936,"€€",4.5
41.3731384,2.16659,"€",5
41.36271,2.1374399,"€€€",4.5
41.39176,2.1718099,"€€€€",4.5
41.39233,2.1694399,"€€€€",4.5
41.3798534501057,2.13673536291628,"€€",4
41.3724899,2.1621301,"€€",5
41.3894882202148,2.16226196289062,"€€",4
41.37727,2.16156,"€€",4
41.38132,2.17288,"€€",4.5
41.3759416910387,2.14891692529614,"€€",3.5
41.3851784803258,2.18032244592905,"€",5
41.41044,2.1742,"€€",4.5
41.3825234667969,2.17410273920176,"€",3.5
41.37923,2.16916,"€",3.5
41.3791,2.16048,"€€",3.5
41.37956,2.14797,"€",4.5
41.38801,2.16738,"€€",3
41.3871895756922,2.1676128406645,"€€",4
41.3875699,2.15346,"€€",4.5
41.41044,2.1745,"€€",4
41.38359,2.16518,"€€",4
41.3973,2.15688,"€",4.5
41.39015,2.1678799,"€€",2.5
41.39475918,2.15314114,"€€€",4
41.4063,2.16011,"€€",4.5
41.3691659001857,2.19039904480903,"€€",4
41.40316,2.15828,"€",4
41.39288,2.17523,"€€",4
41.3873354975551,2.19663565767212,"€€€€",4
41.3819251195067,2.17679822660718,"€€",3.5
41.386947410727,2.17785755520153,"€",4.5
41.39,2.15936,"€€",3.5
41.385273,2.1827921,"€€€",3.5
41.3870542,2.1965604,"€€€€",3.5
41.4024358,2.1582029,"€€",3
41.3993110656738,2.15826630592346,"€",5
41.3887799,2.13088,"€€",3.5
41.38487,2.1671,"€",3
41.39922,2.16495,"€€",3.5
41.3798,2.16161,"€€",4
41.40432,2.17409,"€€",4
41.39974,2.1732999,"€€",4.5
41.3909,2.16595,"€€",3
41.38136,2.17773,"€",4.5
41.38348,2.16079,"€€",3.5
41.3975804783101,2.17206895483443,"€€",4.5
41.385018,2.15274,"€",5
41.38606,2.17611,"€€",4
41.3741429,2.1657678,"€€",4
41.3779357,2.1783919,"€€",3.5
41.40384,2.15692,"€€",4
41.3966336,2.1609597,"€€",4
41.3878748068955,2.16471467167139,"€€",3.5
41.3733894,2.1652584,"€",4
41.3864772522984,2.17791972248199,"€€",3.5
41.37973,2.17645,"€",4.5
41.3976908,2.203303,"€€",4
41.38717,2.15885,"€€",3.5
41.37855,2.17064,"€",4
41.38527,2.17442,"€€€",3.5
41.38438,2.16253,"€",4.5
41.3888061,2.158693,"€€",4
41.3893705740491,2.16573298847683,"€",4
41.3773840649382,2.17788219430501,"€€€",4.5
41.3862769135372,2.19789282270393,"€€",3.5
41.4020202,2.1616737,"€€",4.5
41.38129,2.1617799,"€€",4
41.38754,2.15762,"€€",4
41.3840115216028,2.18314915895462,"€€",4.5
41.4033586,2.1542808,"€",4
41.38906,2.16738,"€€€€",3
41.3884784097377,2.17657317112923,"€€",4
41.40326,2.15901,"€€",4
41.40048,2.15457,"€€€",4
41.381544,2.1797325,"€€",4.5
41.389938,2.155127,"€",4
41.3839166,2.1584904,"€€",4
41.38029,2.17379,"€€",4
41.39261,2.15357,"€€€",4.5
41.3860220338399,2.19677459865054,"€€",4.5
41.38586,2.1810299,"€€",4
41.3936806,2.1566801,"€€€",4.5
41.3889389,2.1468401,"€",4
41.3948177,2.1872985,"€€",5
41.3695990953738,2.17252731439669,"€€€",3
41.3998285,2.1606297,"€€€",4.5
41.40092,2.17611,"€€",5
41.4000655,2.2050543,"€€€",5
41.4038049,2.146567,"€",4.5
41.3885237,2.1362939,"€€",5
41.3495483398438,2.16669821739197,"€€€",3.5
41.375475,2.1888707,"€€",4
41.3760344475469,2.1576823592825,"€€",4.5
41.3727172464156,2.16721177301633,"€",4
41.3936,2.15077,"€€",4
41.38154715,2.18035296,"€",4.5
41.37399,2.16921,"€€€",3
41.3900467,2.1736789,"€",4
41.39525,2.17748,"€€€",4
41.3759188,2.1892477,"€€",4.5
41.4051974,2.1629374,"€",4
41.3899178250802,2.17900601569933,"€",3.5
41.397057,2.1716485,"€€",4.5
